Index,Name,Address,latitude,longtitude,Phone,Website,Ranking,Open Hours,Images
314,RJM Hair & Beauty,"9 Trinity St, Dublin",53.3437735,-6.2618106,(01) 617 7960,None,None,[],https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=AdVBFFvYAQ1cdvaZZxT6Vg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=356.23267&pitch=0&thumbfov=100
315,Peter Mark Hairdressers Forestside Shopping Centre,"Forestside Shopping Centre, Belfast BT8 6FX, United Kingdom",54.5634623,-5.908904799999999,+44 28 9064 6490,petermark.ie,4.2,"['9a.m.–6p.m.', '1–6p.m.', '9a.m.–6p.m.', '9a.m.–8p.m.', '9a.m.–9p.m.', '9a.m.–9p.m.', '9a.m.–9p.m.']",https://lh5.googleusercontent.com/p/AF1QipM_nxgTccAoAhtBJAf2DyBhL0_4C0ADpGoNG3By=w408-h272-k-no
316,Sinead's Hair Salon,"Ennis Rd, Clare Commons, Ennis, Co. Clare",52.8175857,-8.9695576,(065) 708 7442,sineadshairandbeauty.com,None,[],https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=67dZ6OhsLUdWLbP7j8-Acw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=329.34454&pitch=0&thumbfov=100
317,Irish Hairdressers Federation,"Suite 1 4th Floor Marine Point, Belview Port, Co. Waterford, X91 W0XW",52.2666625,-7.037745200000001,(01) 910 9070,irishhairfed.com,4.8,"['Closed', 'Closed', '9a.m.–1p.m.', '9a.m.–1p.m.', '9a.m.–1p.m.', '9a.m.–1p.m.', '9a.m.–1p.m.']",https://lh5.googleusercontent.com/p/AF1QipOBP2fnS2sYXcUfgCmtUYIRvH4IP0GsyTosMjrG=w408-h271-k-no
318,Body Talk,"Level 3, The Square Shopping Centre, Tallaght, Co. Dublin, D24 Y74C",53.2865928,-6.3717012,(01) 462 3303,bodytalk.ie,3.7,"['9a.m.–6p.m.', '12–6p.m.', '9:30a.m.–6p.m.', '9:30a.m.–6p.m.', '9:30a.m.–9p.m.', '9a.m.–9p.m.', '9a.m.–9p.m.']",https://lh5.googleusercontent.com/p/AF1QipNcEcliRZqE-l12l-avb9mSYREarrbxD6cY2WAA=w408-h544-k-no
319,Marbles Castletroy - Hugh Campbell Hair Group,"Unit 12 Dublin Rd, Castletroy, Co. Limerick",52.66645279999999,-8.5521122,(061) 331 633,hughcampbellhairgroup.com,4.6,"['9a.m.–5:30p.m.', 'Closed', '9a.m.–6p.m.', '9a.m.–6p.m.', '9a.m.–6p.m.', '9a.m.–8p.m.', '9a.m.–6p.m.']",https://lh5.googleusercontent.com/p/AF1QipPuLT4WrRjDWY_twMwUxrUZdNsKQaF5faTCRuEP=w408-h528-k-no
320,Salon Savers,"Unit 50 Canal Walk Parkwest Industrial Estate, Dublin 12",53.3315467,-6.359204699999999,(01) 620 5493,savers.ie,4.0,"['Closed', 'Closed', '9a.m.–5:30p.m.', '9a.m.–5:30p.m.', '9a.m.–5:30p.m.', '9a.m.–5:30p.m.', '9a.m.–5:30p.m.']",https://lh5.googleusercontent.com/p/AF1QipOvmmDXfCAxWSRV68LXMjtYXHCaboqYErhJH_4=w408-h306-k-no
321,The Hair and Beauty Company,None,None,None,,,4.5,"['Closed', 'Closed', '9a.m.–5:30p.m.', '9a.m.–5:30p.m.', '9a.m.–5:30p.m.', '9a.m.–5:30p.m.', '9a.m.–5:30p.m.']",https://lh5.googleusercontent.com/p/AF1QipPHlXsVP4CggnbiE9CKw3PD2EnFBdSY7X6Zct3U=w408-h272-k-no
322,Ebano Ballinteer,"Ballinteer Shopping Centre, Unit 1-2 Ballinteer Ave, Ballinteer, Dublin 16",53.2744999,-6.2593424,(01) 298 7921,ebano.ie,4.8,"['8a.m.–4p.m.', 'Closed', 'Closed', '9a.m.–9p.m.', '9a.m.–9p.m.', '9a.m.–9p.m.', '9a.m.–6p.m.']",https://lh5.googleusercontent.com/p/AF1QipO-VxnKjHyACDKsRU3B7B03jrWSSwLRIjTA3qDO=w408-h306-k-no
323,Salons.ie,"30 Wicklow St, Dublin, D02 Y037",53.3429404,-6.2613017,(01) 672 9281,salons.ie,None,[],https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=3-diZl8iTEuh186GhEJjOA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=209.29358&pitch=0&thumbfov=100
324,Laura's Hair,"7 Mill St, Cahernamart, Westport, Co. Mayo, F28 FK52",53.7982844,-9.5223549,(098) 29618,laurashair.ie,5.0,"['8:30a.m.–4p.m.', 'Closed', 'Closed', 'Closed', '9:30a.m.–6p.m.', '9:30a.m.–7p.m.', '9:30a.m.–9p.m.']",https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=6vWa_TzHKxjs25IvJOujxg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=144.49554&pitch=0&thumbfov=100
325,Chocolate Hair & Beauty Carrigaline,"Carrigaline Shopping Centre, Main St, Carrigaline Middle, Carrigaline, Co. Cork",51.81372289999999,-8.3925435,(021) 437 4056,chocolatehair.ie,4.6,"['8a.m.–4p.m.', 'Closed', 'Closed', '9:30a.m.–6p.m.', '9:30a.m.–6p.m.', '9:30a.m.–6p.m.', '9:30a.m.–8p.m.']",https://lh5.googleusercontent.com/p/AF1QipOYT2V97v5gUEdSIRmYVEWqSHT0nFUTEl4TCOCk=w408-h240-k-no-pi-0-ya40-ro-0-fo100
326,Total Haircare Rathfarnham Ltd,"1b Grange Road Retail Centre, Rathfarnham, Dublin",53.2770854,-6.264906000000001,(01) 493 9774,totalhaircare.ie,4.9,"['9a.m.–6p.m.', 'Closed', '9:30a.m.–5p.m.', '9a.m.–6p.m.', '9a.m.–9p.m.', '9a.m.–9p.m.', '9a.m.–8p.m.']",https://lh5.googleusercontent.com/p/AF1QipNFmFVKvbMFF5sl1X41msgL5ALQjHx_7hnDzSxa=w425-h240-k-no
327,Reeb.,"129 Oliver Plunkett St, Centre, Cork, T12 XK6F",51.8984906,-8.468347099999999,(021) 239 0444,reeb.ie,4.9,"['7a.m.–8p.m.', 'Closed', '8a.m.–9p.m.', '8a.m.–9p.m.', '8a.m.–9p.m.', '8a.m.–9p.m.', '8a.m.–9p.m.']",https://lh5.googleusercontent.com/p/AF1QipNjxc9Qbxs5nuOSB0UbdppJXmJl2OYVKojxUPR2=w408-h306-k-no
328,Achill island hair salon,"Davitt quarter The sound Achill Island, Co. Mayo, F28 W9N7",53.9304313,-9.9256381,(098) 20627,None,None,[],https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=QOcPndjqY7azutf8qyoCeQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=147.93738&pitch=0&thumbfov=100
329,Prestige Hair Design,"Woodland View, Poulacurry South, Glanmire Village, Co. Cork",51.9187687,-8.3966149,(021) 482 3704,prestigehairdesign.ie,4.9,"['8a.m.–8p.m.', 'Closed', 'Closed', '8a.m.–8p.m.', '8a.m.–8p.m.', '8a.m.–8p.m.', '8a.m.–8p.m.']",https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=QZY_LgAID_y9y62ltkbsCg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=270.96555&pitch=0&thumbfov=100
330,Terrisales Salon Supplies,None,None,None,(01) 451 6657,terrisales.ie,4.1,"['9a.m.–6p.m.', '11a.m.–6p.m.', '9a.m.–6p.m.', '9a.m.–6p.m.', '9a.m.–6p.m.', '9a.m.–8p.m.', '9a.m.–6p.m.']",https://lh5.googleusercontent.com/p/AF1QipM-vMjU7paugeIThL5wuMaaao5Q_PzhO4rj2FX3=w408-h306-k-no
331,Zenith Hairdressing - Galway City,None,None,None,(091) 533 680,zenithhairdressing.ie,4.9,"['9a.m.–5:30p.m.', 'Closed', '9a.m.–6p.m.', '9a.m.–6p.m.', '9a.m.–6p.m.', '9a.m.–8p.m.', '9a.m.–8p.m.']",https://lh5.googleusercontent.com/p/AF1QipO7NS6zONkxXfECTamU1u4IsvPZx8P3KYsRL5fL=w408-h408-k-no
332,The Hair & Beauty Company,None,None,None,(090) 649 8604,thehairandbeautycompany.ie,4.8,"['Closed', 'Closed', '9:30a.m.–5:30p.m.', '9:30a.m.–5:30p.m.', '9:30a.m.–5:30p.m.', '9:30a.m.–5:30p.m.', '9:30a.m.–5:30p.m.']",https://lh5.googleusercontent.com/p/AF1QipOE5WSw7fGaxyEdSNX08s6Jqk6s9iL0jpsYYq8B=w408-h272-k-no
333,Mack,"Aiden St, Kiltimagh, Co. Mayo",53.8522323,-8.9967585,(094) 938 2996,mack.ie,4.8,"['8a.m.–6p.m.', 'Closed', 'Closed', '8a.m.–6p.m.', '8a.m.–6p.m.', '8a.m.–6p.m.', '8a.m.–6p.m.']",https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=R_yvMqWaiYwkRu_fLNbGMw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=112.884796&pitch=0&thumbfov=100
334,Velvet Hairdressing,"Unit 5b, Seapoint, Barna, Co. Galway, H91 AK84",53.2497686,-9.1510822,(091) 596 900,velvet.ie,4.7,"['9a.m.–5p.m.', 'Closed', 'Closed', '9:15a.m.–5:30p.m.', '9:15a.m.–7:30p.m.', '9:15a.m.–5:30p.m.', '9:15a.m.–5:30p.m.']",https://lh5.googleusercontent.com/p/AF1QipPAbKTaBVCO2xaEdeBWxBWlMew9NTluyxFRulp9=w426-h240-k-no
335,Chocolate Hair & Beauty Douglas,"Units 2/3 Broadale Commercial Centre, Maryborough Hill, Douglas, Cork",51.864395,-8.4124141,(021) 489 5089,chocolatehair.ie,4.5,"['8a.m.–4p.m.', 'Closed', 'Closed', '9:30a.m.–6p.m.', '9:30a.m.–6p.m.', '9a.m.–6p.m.', '9:30a.m.–8p.m.']",https://lh5.googleusercontent.com/p/AF1QipMVxtjxkrchFuOkHcHBSVbRuxbYUgcGqiWV0uR6=w408-h306-k-no
336,Tiger Lily Beauty Salon & Laser Clinic,"Eaton House, 5 Main St, Rathcoole, Co. Dublin, D24 WR28",53.2813962,-6.4705789,(01) 401 3634,tigerlilybeautysalon.ie,4.9,"['9a.m.–5p.m.', 'Closed', 'Closed', '9:30a.m.–6p.m.', '9:30a.m.–6p.m.', '9:30a.m.–9p.m.', '9:30a.m.–9p.m.']",https://lh5.googleusercontent.com/p/AF1QipNSYWpjCPXhGtDWMIMCAGGxcDq6KY1hT-6Qj6yF=w408-h544-k-no
337,Fifty Shades nails & beauty,"Main St, Clondalkin, Co. Dublin",53.3207905,-6.393801799999999,087 462 4795,fiftyshadesdublin.eu,4.6,"['9a.m.–4p.m.', 'Closed', '9a.m.–6p.m.', '9a.m.–7p.m.', '9a.m.–7p.m.', '9a.m.–8p.m.', '9a.m.–8p.m.']",https://lh5.googleusercontent.com/p/AF1QipPQuPoFWDyNaeEoM0ofnjryAMzuliTrHXc1gXIe=w408-h544-k-no
338,Barnardos,"24 St. Dominic's Road, Tallaght, Dublin",53.2850365,-6.354178099999999,None,None,5.0,[],https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=xHZH-ERWeZCgxnjjGV1Ktw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=195.1362&pitch=0&thumbfov=100
339,Laser Hair Removal Ireland,None,None,None,(01) 401 3634,laserhairremovalireland.ie,None,"['10a.m.–6p.m.', 'Closed', '9:30a.m.–6p.m.', '9:30a.m.–6p.m.', '9:30a.m.–9p.m.', '9:30a.m.–9p.m.', '9:30a.m.–9p.m.']",https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=dxFIvWgNg7yBO67lFjavpg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=352.99677&pitch=0&thumbfov=100
340,Flair Hair & Beauty Supplies,None,None,None,(01) 671 3239,flair.ie,4.4,"['Closed', 'Closed', '9a.m.–8p.m.', '9a.m.–5:30p.m.', '9a.m.–5:30p.m.', '9a.m.–5:30p.m.', '9a.m.–4p.m.']",https://lh5.googleusercontent.com/p/AF1QipNqsb0RA0zHEoFDp3jL_qHZG1Hach-S3GNgjBGk=w480-h240-k-no
341,Capital Hair & Beauty,None,None,None,,,4.6,"['Closed', 'Closed', '9a.m.–5p.m.', '9a.m.–5p.m.', '9a.m.–5p.m.', '9a.m.–5p.m.', '9a.m.–5p.m.']",https://lh5.googleusercontent.com/p/AF1QipN0Fh8RM4fIx_N8vr1jYe0MmdABrafBOha9Nz7W=w408-h304-k-no
342,Sholin Beauty,"Unit 3, Courthouse Square, Westpark gate, Old Bawn Rd, Dublin 24",53.2874318,-6.3623894,(01) 414 0498,None,4.9,"['8a.m.–6p.m.', 'Closed', 'Closed', '8a.m.–6p.m.', '8a.m.–6p.m.', '8a.m.–6p.m.', '8a.m.–6p.m.']",https://lh5.googleusercontent.com/p/AF1QipNkaEmx2o5tVuPceCbcA1ZsNLKUoNFrpNuYw73B=w408-h305-k-no
343,Hairlough Barbers,"U1 Old Lock & Key Pub, Ninth Lock Rd, Dublin, D22 C820",43.8052806,-70.8085929,(01) 457 6127,hairloughbarbers.ie,4.8,"['9a.m.–5:30p.m.', 'Closed', '9:30a.m.–6p.m.', '9:30a.m.–6p.m.', '9:30a.m.–6p.m.', '9:30a.m.–7:30p.m.', '9:30a.m.–7:30p.m.']",https://lh5.googleusercontent.com/p/AF1QipOQ7PXknH7aoJpzLFCIZPAWI0-4EEf3NS_qmicr=w427-h240-k-no
344,Designer Cuts,None,None,None,089 961 8550,designercuts.ie,4.7,"['10a.m.–7:30p.m.', '10a.m.–7a.m.', 'Closed', '11a.m.–7p.m.', '10a.m.–7p.m.', '10a.m.–7p.m.', '10a.m.–7:30p.m.']",https://lh5.googleusercontent.com/p/AF1QipNOHmwZ-tkIDXwecjOonOJA4eojZjwear672adf=w427-h240-k-no
345,Dublin Skin and Laser Clinic,None,None,None,(01) 458 5667,dublinskinandlaserclinic.ie,4.9,"['10a.m.–4p.m.', 'Closed', 'Closed', '10a.m.–6p.m.', '10a.m.–6p.m.', '10a.m.–8p.m.', '10a.m.–8p.m.']",https://lh5.googleusercontent.com/p/AF1QipMpcAveGVn-sJroCU8nE_u36GOfmY5ThRiC5Z4=w426-h240-k-no
346,Treatwell IE,"70 Sir John Rogerson's Quay, Dublin Docklands, Dublin 2, D02 R296",53.3454308,-6.2349441,None,treatwell.ie,2.7,"['Open 24 hours', 'Open 24 hours', 'Open 24 hours', 'Open 24 hours', 'Open 24 hours', 'Open 24 hours', 'Open 24 hours']",https://lh5.googleusercontent.com/p/AF1QipO4i9WJtov-vHNU0LjujyoXuuihZ92fFqey24hV=w442-h240-k-no
347,Terrisales Salon Supplies,None,None,None,(01) 811 5831,terrisales.ie,4.0,"['9a.m.–6p.m.', '11a.m.–6p.m.', '9a.m.–6p.m.', '9a.m.–6p.m.', '9a.m.–6p.m.', '9a.m.–8p.m.', '9a.m.–6p.m.']",https://lh5.googleusercontent.com/p/AF1QipMxHks1sp6ySwm2grZYzhRJcCGEw3FeP6F1L7zC=w426-h240-k-no
348,Aspens Beauty and Holistic College,"10 Glenlyon Grove, Bóthar Bhaile Uí Chuilinn, Knocklyon, Co. Dublin, D16 T1W0",53.2774304,-6.3301668,086 827 9001,aspensbeautycollege.ie,4.5,"['10a.m.–5p.m.', 'Closed', '11a.m.–7p.m.', '11a.m.–7p.m.', '11a.m.–7p.m.', '11a.m.–7p.m.', '11a.m.–7p.m.']",https://lh5.googleusercontent.com/p/AF1QipPmCdsY49fssFP9QksaeJUmecHH1MFZjqP6cGpB=w408-h544-k-no
349,Ailesbury Hair Loss Clinic,None,None,None,(01) 676 0969,ailesburyhairclinic.ie,4.9,"['Closed', 'Closed', '9a.m.–6p.m.', '9a.m.–6p.m.', '9a.m.–6p.m.', '9a.m.–6p.m.', '9a.m.–6p.m.']",https://lh5.googleusercontent.com/p/AF1QipNR5nwb76LBgzL3AxGfv3UqR8gvQLgsWOQymYXx=w408-h271-k-no
350,USA Nail And Beauty,"Bóthar an tSeanbhábhúin, Tamhlacht, Dublin 24",53.2865001,-6.3618595,(01) 451 5686,None,3.9,"['9:30a.m.–7p.m.', '11a.m.–5:30p.m.', '9:30a.m.–7a.m.', '9:30a.m.–7p.m.', '9:30a.m.–7p.m.', '9:30a.m.–7:30p.m.', '9:30a.m.–7:30p.m.']",https://lh5.googleusercontent.com/p/AF1QipNvlWjJXWZ-ZO59Qhd0fg3CAgbHXCVilAUisEIo=w408-h544-k-no
351,Essensuals,"26 William St S, Dublin 2",53.3416557,-6.2630439,(01) 633 7712,toniandguy.ie,None,"['9a.m.–6p.m.', 'Closed', '9:30a.m.–6p.m.', '9:30a.m.–6p.m.', '9:30a.m.–8p.m.', '9:30a.m.–8p.m.', '9:30a.m.–8p.m.']",https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=0jQYreWgbARpPItoZjoWpA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=322.21664&pitch=0&thumbfov=100
352,Salon Shop Hair & Beauty Supplies,None,None,None,(021) 242 8033,salonshop.ie,4.2,"['Closed', '1–5p.m.', '9a.m.–5p.m.', '9a.m.–5p.m.', '9a.m.–5p.m.', '9a.m.–5p.m.', '9a.m.–5p.m.']",https://lh5.googleusercontent.com/p/AF1QipMNkShJak_o0sg0SNDMI6Kqst4FoqFMnmJCzIw=w432-h240-k-no
353,Kelley's Hair Salon,"Diamond's Car Park, Unit 4, Market Ln, Carrowcushlaun West, Ballina, Co. Mayo, F26 P6E8",54.1139685,-9.1568543,(096) 71833,None,4.9,"['9a.m.–5p.m.', 'Closed', 'Closed', '9a.m.–6p.m.', '9a.m.–6p.m.', '9a.m.–8p.m.', '9a.m.–8p.m.']",https://lh5.googleusercontent.com/p/AF1QipM5moRayz7ba2SID_DQv3KOJpgyV-nhfUxQ4EAo=w408-h257-k-no
354,Thérapie Clinic,None,None,None,1890 650 750,therapieclinic.com,5.0,"['9a.m.–6p.m.', '11a.m.–6p.m.', '9a.m.–6p.m.', '9a.m.–6p.m.', '9a.m.–9p.m.', '9a.m.–9p.m.', '9a.m.–9p.m.']",https://lh5.googleusercontent.com/p/AF1QipPGDhM5rRbdFepxVlFVK61yf41H92tVYyIpkOG-=w408-h544-k-no
355,Vip Nails,"Unit 6,block 7,tallaght, High St, Dublin 24",53.2879855,-6.3653753,(01) 598 7682,None,4.0,[],https://lh5.googleusercontent.com/p/AF1QipO5OitEKygu2jSZYYIkl68MVboYl7O45R5omgms=w408-h306-k-no
356,THE GRAFTON BARBER - Arnotts,"Arnotts Department Store, Abbey St, North City, Dublin 1",53.3491377,-6.2631308,(01) 805 0559,graftonbarbers.com,4.1,"['9a.m.–6p.m.', '11a.m.–6p.m.', '10a.m.–6:30p.m.', '10a.m.–6:30p.m.', '10a.m.–6:30p.m.', '10a.m.–7p.m.', '10a.m.–6:30p.m.']",https://lh5.googleusercontent.com/p/AF1QipOqrChyGz1Wc-Kzd2GPglsghIOZM2FMhFNbm3Fu=w408-h272-k-no
357,Salon Services,None,None,None,(01) 460 9960,salon-services.com,4.2,"['Closed', '12–4p.m.', '8:30a.m.–5:30p.m.', '8:30a.m.–5:30p.m.', '8:30a.m.–5:30p.m.', '8:30a.m.–5:30p.m.', '8:30a.m.–5:30p.m.']",https://lh5.googleusercontent.com/p/AF1QipNHVlDo5AzJh1MCnFN3dF6od98kH_JXecHnYMpp=w408-h523-k-no
358,Knights of the Green,"106, Stephens Green Shopping Centre, Dublin 2",53.340004,-6.2622729,(01) 478 0283,knightsbarbers.com,4.5,"['8:30a.m.–6p.m.', '11a.m.–6p.m.', '9a.m.–6p.m.', '9a.m.–6p.m.', '9a.m.–6p.m.', '9a.m.–7p.m.', '9a.m.–7p.m.']",https://lh5.googleusercontent.com/p/AF1QipMRo3B_59GCYLr-ntKgM4bfPdO45AzZGXvGOtxD=w408-h383-k-no
359,Capital Hair & Beauty,None,None,None,(01) 408 9022,capitalhairandbeauty.ie,4.3,"['Closed', '1–5p.m.', '9a.m.–8p.m.', '9a.m.–5p.m.', '9a.m.–5p.m.', '9a.m.–8p.m.', '9a.m.–5p.m.']",https://lh5.googleusercontent.com/p/AF1QipOd8w4BGhD2gIbS77YTYztVFl6rWr5KvDSl20EF=w408-h306-k-no
360,Hive Salon Software,"3015, Synergy Global, National Digital Park, Lake Dr, Citywest, Dublin",53.2902885,-6.4232628,(01) 901 0342,hivesalonsoftware.com,3.7,"['Closed', 'Closed', '9a.m.–5:30p.m.', '9a.m.–5:30p.m.', '9a.m.–5:30p.m.', '9a.m.–5:30p.m.', '9a.m.–5:30p.m.']",https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=FYcvGkV0dI1iSBuhtTUjBw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=70.09529&pitch=0&thumbfov=100
361,Hair Design & Beauty Salon,None,None,None,,None,3.6,[],https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=C6oYwPmUj0FJ4A4rnY7LUQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=310.36832&pitch=0&thumbfov=100
362,Magnetic Bobbie Nails Academy-Athlone Ireland,"Unit 22 Irishtown, Athlone, Co. Westmeath, N37 R5F9",53.4222488,-7.9338287,086 073 7181,bobbienails.simplybook.it,5.0,"['8a.m.–7:30p.m.', 'Closed', 'Closed', '8a.m.–7:30p.m.', '8a.m.–7:30p.m.', '8a.m.–7:30p.m.', '8a.m.–7:30p.m.']",https://lh5.googleusercontent.com/p/AF1QipNrpy7WzmhKs2pFxbCm2g5jIs7_0wBscBVx7NC2=w426-h240-k-no
363,Rob's Barber Shop,"Priors Gate, Greenhills Rd, extension, Tallaght, Co. Dublin",53.28725069999999,-6.3558729,087 419 7932,business.site,5.0,"['2–6p.m.', 'Closed', 'Closed', '2–8p.m.', '2–8p.m.', '2–8p.m.', '2–8p.m.']",https://lh5.googleusercontent.com/p/AF1QipNaX0lI2w__aWQurG5SUskrdQXQFFNIJnSxbPK8=w427-h240-k-no
364,Butterfly Effect Permanent Makeup Dublin Ireland,None,None,None,089 475 1746,bepermanentmakeup.ie,4.6,"['9a.m.–5p.m.', 'Closed', '9a.m.–7p.m.', '9a.m.–7p.m.', '9a.m.–7p.m.', '9a.m.–8p.m.', '9a.m.–8p.m.']",https://lh5.googleusercontent.com/p/AF1QipOu6uqTSJG636bD2p0dz6dueJyYcBBF5hZsCgG5=w411-h240-k-no
365,Turkish Barbers,"The Plaza Complex, Unit 1, Belgard Rd, Tallaght, Dublin, D24 P9CC",53.2859328,-6.3673799,(01) 458 5563,business.site,4.7,"['9:30a.m.–7p.m.', '11a.m.–6p.m.', '9:30a.m.–7p.m.', '9:30a.m.–7p.m.', '9:30a.m.–7p.m.', '9:30a.m.–7p.m.', '9:30a.m.–7p.m.']",https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=1nnVmNtE5VxPE1rUaMOIsA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=196.29819&pitch=0&thumbfov=100
366,Beauty Care Dublin,None,None,None,083 398 5066,beautycaredublin.com,None,[],https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=8jVv0qTqvrn8OuuiA-uRoA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=107.22561&pitch=0&thumbfov=100
367,StyleParlor Salon Supplies,"Unit 4 Waterford Business park, Cork road, Waterford",52.246367,-7.158225,1890 123 123,styleparlor.ie,4.7,"['Closed', 'Closed', '9a.m.–6p.m.', '9a.m.–6p.m.', '9a.m.–7p.m.', '9a.m.–6p.m.', '9a.m.–5p.m.']",https://lh5.googleusercontent.com/p/AF1QipPqXCWoKEim1lKSXsUMv8-5_na9fbqkbo_1baEv=w408-h240-k-no-pi-0-ya26.768488-ro-0-fo100
368,Irish Hairdressers Federation,"33 St Patrick's St, Centre, Cork",51.8985193,-8.4720702,(056) 883 3808,irishhairfed.com,None,[],https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=xzhxtT3LKWN3p9RAZS7qug&cb_client=search.gws-prod.gps&w=408&h=240&yaw=61.625328&pitch=0&thumbfov=100
